#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2018-06-01 to 2018-08-31
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1070: Anchorage Hillside, AK
#	SNOTEL 960: Eagle Summit, AK
#	SNOTEL 1268: Fielding Lake, AK
#	SNOLITE 1264: Horsepasture Pass, AK
#	SNOTEL 946: Indian Pass, AK
#	SNOTEL 1094: Monahan Flat, AK
#	SNOTEL 1103: Mt. Alyeska, AK
#	SNOTEL 1089: Tokositna Valley, AK
#	SNOTEL 1090: Upper Nome Creek, AK
#	SNOTEL 1055: Upper Tsaina River, AK
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                      
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                     
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2018-06-01 to 2018-08-31
#
# As of: Sep 30, 2021 11:23:12 AM GMT-08:00
#
Date,Station Name,Network Code,Station Id,Latitude,Longitude,Elevation (ft),Air Temperature Average (degF),Air Temperature Maximum (degF),Precipitation Increment (in),Precipitation Accumulation (in) Start of Day Values
2018-06-27,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,64,0.10,17.3
2018-06-28,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,50,60,0.20,17.4
2018-06-29,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,62,0.30,17.6
2018-06-30,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,61,0.20,17.9
2018-07-01,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,59,1.20,18.1
2018-07-02,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,63,0.00,19.3
2018-07-03,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,66,0.00,19.3
2018-07-04,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,66,0.00,19.3
2018-07-05,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,61,0.10,19.3
2018-07-06,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,55,64,0.00,19.4
2018-07-07,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,57,69,0.00,19.4
2018-07-08,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,57,0.10,19.4
2018-07-09,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,66,0.00,19.5
2018-07-10,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,60,0.10,19.5
2018-07-11,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,46,47,1.10,19.6
2018-07-12,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,60,0.00,20.7
2018-07-13,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,55,67,0.00,20.7
2018-07-14,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,60,0.00,20.7
2018-07-15,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,50,56,0.20,20.7
2018-07-16,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,47,54,0.10,20.9
2018-07-17,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,46,53,0.10,21.0
2018-07-18,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,49,58,0.00,21.1
2018-07-19,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,52,58,0.00,21.1
2018-07-20,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,63,0.00,21.1
2018-07-21,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,58,71,0.00,21.1
2018-07-22,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,64,79,0.00,21.1
2018-07-23,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,66,78,0.00,21.1
2018-07-24,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,63,76,0.00,21.1
2018-07-25,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,62,75,0.00,21.1
2018-07-26,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,58,66,0.00,21.1
2018-07-27,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,65,0.40,21.1
2018-07-28,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,64,0.00,21.5
2018-07-29,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,58,71,0.00,21.5
2018-07-30,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,59,70,0.00,21.5
2018-07-31,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,61,73,0.00,21.5
2018-08-01,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,65,0.00,21.5
2018-08-02,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,58,0.00,21.5
2018-08-03,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,59,0.00,21.5
2018-08-04,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,52,57,0.10,21.5
2018-08-05,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,53,1.00,21.6
2018-08-06,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,49,52,0.50,22.6
2018-08-07,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,47,52,0.10,23.1
2018-08-08,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,45,53,0.00,23.2
2018-08-09,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,54,0.00,23.2
2018-08-10,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,53,0.00,23.2
2018-08-11,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,49,59,0.00,23.2
2018-08-12,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,62,0.10,23.2
2018-08-13,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,59,0.30,23.3
2018-08-14,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,46,50,0.90,23.6
2018-08-15,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,45,47,0.50,24.5
2018-08-16,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,45,0.00,25.0
2018-08-17,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,46,0.30,25.0
2018-08-18,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,47,56,0.00,25.3
2018-08-19,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,48,61,0.00,25.3
2018-08-20,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,61,0.00,25.3
2018-08-21,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,56,0.10,25.3
2018-08-22,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,42,49,0.00,25.4
2018-08-23,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,45,55,0.20,25.4
2018-08-24,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,45,46,0.50,25.6
2018-08-25,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,43,49,0.20,26.1
2018-08-26,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,45,54,0.30,26.3
2018-08-27,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,46,47,0.40,26.6
2018-08-28,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,46,0.80,27.0
2018-08-29,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,42,45,0.20,27.8
2018-08-30,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,40,42,1.20,28.0
2018-08-31,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,38,46,0.00,29.2
2018-06-01,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,61,,29.8
2018-06-02,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,61,0.10,29.7
2018-06-03,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,45,55,0.00,29.8
2018-06-04,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,63,,29.8
2018-06-05,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,44,51,0.20,29.7
2018-06-06,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,63,0.00,29.9
2018-06-07,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,46,50,0.00,29.9
2018-06-08,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,60,0.50,29.9
2018-06-09,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,65,0.10,30.4
2018-06-10,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,68,0.20,30.5
2018-06-11,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,41,46,1.20,30.7
2018-06-12,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,45,54,0.10,31.9
2018-06-13,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,63,0.00,32.0
2018-06-14,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,65,0.00,32.0
2018-06-15,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,52,1.40,32.0
2018-06-16,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,58,0.60,33.4
2018-06-17,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,62,0.10,34.0
2018-06-18,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,54,1.70,34.1
2018-06-19,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,61,0.20,35.8
2018-06-20,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,56,73,0.00,36.0
2018-06-21,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,63,0.00,36.0
2018-06-22,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,60,0.10,36.0
2018-06-23,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,51,0.00,36.1
2018-06-24,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,55,0.00,36.1
2018-06-25,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,46,49,0.20,36.1
2018-06-26,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,56,,36.3
2018-06-27,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,59,0.00,36.2
2018-06-28,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,62,0.10,36.2
2018-06-29,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,60,0.00,36.3
2018-06-30,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,56,0.10,36.3
2018-07-01,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,65,0.30,36.4
2018-07-02,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,59,74,0.00,36.7
2018-07-03,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,62,80,0.00,36.7
2018-07-04,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,62,79,0.00,36.7
2018-07-05,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,62,76,0.00,36.7
2018-07-06,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,61,79,0.00,36.7
2018-07-07,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,57,68,0.00,36.7
2018-07-08,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,56,0.20,36.7
2018-07-09,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,56,0.70,36.9
2018-07-10,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,48,58,0.30,37.6
2018-07-11,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,59,0.00,37.9
2018-07-12,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,68,0.00,37.9
2018-07-13,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,62,0.00,37.9
2018-07-14,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,48,56,0.20,37.9
2018-07-15,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,48,56,0.20,38.1
2018-07-16,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,65,0.00,38.3
2018-07-17,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,62,0.00,38.3
2018-07-18,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,55,72,0.30,38.3
2018-07-19,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,56,72,0.00,38.6
2018-07-20,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,57,71,0.00,38.6
2018-07-21,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,60,80,0.10,38.6
2018-07-22,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,59,75,0.00,38.7
2018-07-23,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,58,73,0.00,38.7
2018-07-24,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,61,75,0.00,38.7
2018-07-25,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,59,67,0.00,38.7
2018-07-26,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,57,69,0.20,38.7
2018-07-27,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,57,67,0.00,38.9
2018-07-28,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,56,64,0.10,38.9
2018-07-29,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,58,68,0.00,39.0
2018-07-30,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,61,74,0.00,39.0
2018-07-31,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,61,78,0.00,39.0
2018-08-01,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,59,71,0.00,39.0
2018-08-02,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,58,0.00,39.0
2018-08-03,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,56,0.70,39.0
2018-08-04,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,57,0.10,39.7
2018-08-05,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,55,58,0.10,39.8
2018-08-06,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,54,59,0.10,39.9
2018-08-07,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,57,0.70,40.0
2018-08-08,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,63,0.60,40.7
2018-08-09,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,61,0.00,41.3
2018-08-10,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,61,0.20,41.3
2018-08-11,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,58,0.10,41.5
2018-08-12,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,56,0.20,41.6
2018-08-13,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,60,0.20,41.8
2018-08-14,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,53,0.00,42.0
2018-08-15,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,48,54,0.00,42.0
2018-08-16,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,46,56,0.10,42.0
2018-08-17,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,50,60,0.00,42.1
2018-08-18,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,58,0.00,42.1
2018-08-19,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,64,0.10,42.1
2018-08-20,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,54,1.20,42.2
2018-08-21,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,64,0.90,43.4
2018-08-22,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,53,64,0.10,44.3
2018-08-23,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,54,0.10,44.4
2018-08-24,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,61,0.00,44.5
2018-08-25,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,60,0.00,44.5
2018-08-26,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,53,0.10,44.5
2018-08-27,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,51,55,0.30,44.6
2018-08-28,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,52,66,0.00,44.9
2018-08-29,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,49,67,0.00,44.9
2018-08-30,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,47,51,0.10,44.9
2018-08-31,Upper Tsaina River,SNTL,1055,61.19112,-145.64807,1750,46,63,0.00,45.0
