"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"BOR","1964","MT","Lower Willow Creek Reservoir","","1964-April","2100-January","  46.56","-113.32","   4723","Granite","Lower Willow Creek-Lower Wilow Creek Reservoir (170102020405)","BOR:12330800"
"BOR","1964","NM","Abiquiu Reservoir","","1964-September","2100-January","  36.24","-106.43","   6180","Rio Arriba","Canones Creek-Abiquiu Reservoir (130201021006)","BOR:08108010"
"BOR","1964","OR","Cougar","","1963-October","2100-January","  44.13","-122.24","   1700","Lane","Cougar Reservoir-South Fork McKenzie River (170900040307)","BOR:14159400"
"BOR","1963","AZ","Lake Powell","","1963-June","2100-January","  36.94","-111.48","   3700","Coconino","Glen Canyon Dam-Lake Powell (140700061008)","BOR:09379900"
"BOR","1963","CO","Dillon Reservoir","","1963-August","2100-January","  39.62","-106.06","   9000","Summit","Dillon Reservoir (140100020401)","BOR:09009020"
"BOR","1963","OR","Bully Creek","","1963-February","2100-January","  44.01","-117.40","   2527","Malheur","Bully Creek (170501180304)","BOR:13226800"
"BOR","1963","UT","Flaming Gorge Reservoir","","1962-November","2100-January","  40.92","-109.42","   6050","Daggett","Pine Creek-Green River (140401060805)","BOR:09234400"
"BOR","1963","WY","Fontenelle","","1963-August","2100-January","  42.03","-110.07","   6506","Lincoln","Middle Fontenelle Creek (140401011305)","BOR:09211150"
"BOR","1962","AZ","Watson Lake","","1962-September","2100-January","  34.60","-112.42","   5180","Yavapai","Lower Granite Creek (150602020107)","BOR:09503000"
"BOR","1962","MT","Helena Valley Reservoir","","1961-October","2100-January","  46.64","-111.88","   3820","Lewis And Clark","Lake Helena (100301011504)","BOR:06058600"
"BOR","1962","NM","Navajo Reservoir","","1962-June","2100-January","  36.81","-107.61","   6050","San Juan","Los Pinos-Navajo Reservoir (140801011605)","BOR:09109090"
"BOR","1962","UT","Steinaker Reservoir","","1961-October","2100-January","  40.51","-109.53","   5520","Uintah","Steinaker Reservoir (140600100901)","BOR:09271300"
"BOR","1962","WY","Woodruff Narrows Reservoir","","1961-October","2100-January","  41.50","-111.02","   6454","Uinta","Whitney Canyon Creek-Bear River (160101010505)","BOR:10020200"
"BOR","1961","AZ","Show Low Lake","","1960-October","2100-January","  34.20","-110.01","   6580","Navajo","Show Low Lake-Show Low Creek (150200050104)","BOR:09391000"
"BOR","1961","CA","Lake Tahoe Contents Adjusted","","1960-October","2100-January","  39.17","-120.14","    506","Placer","Ward Creek-Frontal Lake Tahoe (160501010403)","BOR:10337003"
"BOR","1961","CO","Paonia Reservoir","","1961-September","2100-January","  38.94","-107.35","   6460","Gunnison","Paonia Reservoir (140200040401)","BOR:09009100"
"BOR","1961","NM","Eagle Nest Lake nr Eagle Nest, NM","","1960-October","2100-January","  36.53","-105.23","   8180","Colfax","Eagle Nest Lake (110800020105)","BOR:07205500"
"BOR","1961","OR","Clear Lake","","1961-January","2100-January","  45.17","-121.69","   3520","Wasco","Clear Creek (170703060901)","BOR:14097310"
"BOR","1961","OR","Hills Creek","","1960-October","2100-January","  43.71","-122.42","   1543","Lane","Larison Creek-Middle Fork Willamette River (170900010504)","BOR:14145100"
"BOR","1961","OR","Prineville","","1960-October","2100-January","  44.11","-120.79","   3235","Crook","Lower Prineville Reservoir-Crooked River (170703040802)","BOR:14080400"
"BOR","1961","UT","Hyrum Reservoir","","1960-October","2100-January","  41.63","-111.87","   4650","Cache","Hyrum Reservoir-Little Bear River (160102030105)","BOR:10107000"
"BOR","1961","WA","Banks Dry Falls Dam","","1960-December","2011-January","  47.62","-119.30","   1580","Grant","Shrock Draw-Banks Lake (170200140108)","BOR:12435599"
"BOR","1961","WA","Bumping Lake","","1960-October","2100-January","  46.87","-121.30","   3426","Yakima","Upper Bumping River (170300020105)","BOR:12487500"
"BOR","1961","WA","Cle Elum","","1960-October","2100-January","  47.25","-121.07","   2220","Kittitas","Middle Cle Elum River (170300010105)","BOR:12478500"
"BOR","1961","WA","Diablo Reservoir","","1960-October","2100-January","  48.71","-121.13","   1187","Whatcom","Diablo Lake-Skagit River (171100050704)","BOR:12176500"
"BOR","1961","WA","Gorge Reservoir","","1960-October","2100-January","  48.70","-121.21","    875","Whatcom","Ladder Creek-Skagit River (171100050708)","BOR:12177700"
"BOR","1961","WA","Kachess","","1960-October","2100-January","  47.26","-121.21","   2230","Kittitas","Kachess River (170300010303)","BOR:12475500"
"BOR","1961","WA","Keechelus","","1960-October","2100-January","  47.32","-121.34","   2450","Kittitas","Headwaters Yakima River (170300010301)","BOR:12474000"
"BOR","1961","WA","Lake Chelan","","1960-October","2100-January","  47.83","-120.01","   1100","Chelan","Lake Chelan-Chelan River (170200090305)","BOR:12452000"
"BOR","1961","WA","Rimrock","","1960-October","2100-January","  46.66","-121.13","   2880","Yakima","Upper Tieton River (170300020305)","BOR:12491000"
"BOR","1961","WA","Roosevelt Grand Coulee Dam","","1960-October","2011-January","  47.96","-118.98","   1290","Okanogan","Coulee Dam-Franklin D Roosevelt Lake (170200011907)","BOR:12436000"
"BOR","1961","WA","Ross","","1960-October","2100-January","  48.73","-121.07","   1602","Whatcom","Skagit River-Ross Lake (171100050607)","BOR:12175000"
"BOR","1961","WY","Viva Naughton Res","","1960-December","2100-January","  41.97","-110.65","   7250","Lincoln","Dempsey Creek-Hams Fork (140401070505)","BOR:09223100"
"BOR","1961","WY","Wheatland #2","","1961-January","2100-January","  41.84","-105.64","   6945","Albany","McMurray Creek-Sybille Creek (101800110401)","BOR:06662500"
"BOR","1960","CO","Vega Reservoir","","1960-March","2100-January","  39.22","-107.81","   7980","Mesa","Vega Reservoir (140100051202)","BOR:09009140"
"BOR","1960","UT","Utah Lake","","1959-October","2100-January","  40.36","-111.89","   4660","Utah","Utah Lake (160202010900)","BOR:10166500"
"BOR","1960","WY","Eden","","1960-April","2100-January","  42.23","-109.38","   6709","Sublette","Jonah Gulch (140401040601)","BOR:09214600"
"BOR","1959","MT","Noxon Rapids Reservoir","","1959-April","2100-January","  47.96","-115.73","   2270","Sanders","Noxon Reservoir-Stevens Creek (170102131006)","BOR:12391300"
"BOR","1959","OR","Howard Prairie","","1959-February","2100-January","  42.22","-122.38","   4533","Jackson","Upper Jenny Creek (180102060401)","BOR:11512900"
"BOR","1959","OR","Upper Pony Creek Reservoir","","1958-October","2011-January","  43.37","-124.26","    110","Coos","Coos Bay (171003040306)","BOR:14324580"
"BOR","1958","CA","Bridgeport Reservoir","","1957-October","2100-January","  38.33","-119.21","   6600","Mono","Bridgeport Reservoir-East Walker River (160503010110)","BOR:10292500"
"BOR","1958","CA","Lake Tahoe Contents","","1957-October","2000-October","  39.17","-120.14","    506","Placer","Ward Creek-Frontal Lake Tahoe (160501010403)","BOR:10337002"
"BOR","1958","ID","Brownlee Reservoir","","1957-October","2100-January","  44.83","-116.90","   2070","Washington","Dukes Creek-Snake River (170502010403)","BOR:13289700"
"BOR","1958","NV","Rye Patch Re nr Rye Patch, NV","","1957-October","2100-January","  40.47","-118.31","   4069","Pershing","Rye Patch Reservoir-Humboldt River (160401080900)","BOR:10334500"
"BOR","1958","NV","Wild Horse Reservoir","","1957-October","2100-January","  41.69","-115.84","   6205","Elko","Wild Horse Reservoir-Owyhee River (170501040106)","BOR:13174000"
"BOR","1958","OR","Cottage Grove","","1957-October","2100-January","  43.72","-123.05","    791","Lane","Cottage Grove Reservoir-Coast Fork Willamette River (170900020304)","BOR:14153000"
"BOR","1958","OR","Dorena","","1957-October","2100-January","  43.79","-122.95","    835","Lane","Dorena Lake-Row River (170900020205)","BOR:14155000"
"BOR","1958","WY","Glendo","","1957-October","2100-January","  42.48","-104.95","   4635","Platte","Whiskey Gulch-North Platte River (101800080706)","BOR:06652700"
"BOR","1957","CA","Lake Tahoe","","1957-September","2100-January","  39.17","-120.14","   6220","Placer","Ward Creek-Frontal Lake Tahoe (160501010403)","BOR:10337000"
"BOR","1957","MT","Silver Lake","","1957-September","2100-January","  46.17","-113.22","   6434","Deer Lodge","Silver Lake (170102020101)","BOR:12323700"
"BOR","1957","NM","Lake Avalon","","1957-September","2100-January","  32.49","-104.25","   3180","Eddy","Dark Canyon-Pecos River (130600111007)","BOR:08108090"
"BOR","1957","NM","Lake Mcmillan","","1957-September","2100-January","  32.60","-104.35","   3250","Eddy","Major Johnson Springs-Pecos River (130600111003)","BOR:08108100"
"BOR","1957","SD","Pactola","","1956-October","2100-January","  44.07","-103.49","   4580","Pennington","Pactola Reservoir-Rapid Creek (101201100110)","BOR:06411000"
"BOR","1957","UT","Rockport Reservoir","","1957-February","2100-January","  40.79","-111.40","   6050","Summit","Rockport Lake-Weber River (160201010404)","BOR:10129400"
"BOR","1956","ID","Little Wood Reservoir","","1955-October","2100-January","  43.43","-114.03","   5100","Blaine","Little Wood River Reservoir (170402210602)","BOR:13148200"
"BOR","1956","ID","Palisades Reservoir","","1955-October","2100-January","  43.33","-111.20","   5620","Bonneville","Palisades Reservoir (170401040403)","BOR:13032450"
"BOR","1956","MT","Lake Elwell","","1955-December","2100-January","  48.32","-111.10","   3012","Liberty","Tiber Reservoir (100302032102)","BOR:06101300"
"BOR","1956","OR","Timothy Lake","","1956-April","2100-January","  45.11","-121.81","   3175","Clackamas","Timothy Lake-Oak Grove Fork Clackamas River (170900110302)","BOR:14208600"
"BOR","1955","CO","Gross Reservoir","","1955-May","2100-January","  39.95","-105.36","   7250","Boulder","Middle South Boulder Creek (101900050503)","BOR:06016130"
"BOR","1955","ID","Lucky Peak Reservoir","","1954-October","2100-January","  43.53","-116.05","   3060","Ada","Lucky Peak Reservoir (170501120603)","BOR:13201500"
"BOR","1954","CO","Carter Lake","","1954-March","2100-January","  40.32","-105.22","   5780","Larimer","Dry Creek (101900060501)","BOR:06016060"
"BOR","1954","OR","Lookout Point","","1953-October","2100-January","  43.92","-122.75","    929","Lane","Dexter Reservoir-Middle Fork Willamette River (170900010703)","BOR:14149000"
"BOR","1954","WY","Big Sandy","","1954-January","2100-January","  42.25","-109.43","   6758","Sweetwater","140401040112 (140401040112)","BOR:09213700"
"BOR","1953","CO","Willow Creek Reservoir","","1953-April","2100-January","  40.15","-105.94","   8150","Grand","Lower Willow Creek (140100010104)","BOR:09009160"
"BOR","1953","MT","Canyon Ferry Lake","","1953-March","2100-January","  46.65","-111.73","   3650","Lewis And Clark","Cave Bay-Canyon Ferry Lake (100301011205)","BOR:06058500"
"BOR","1953","OR","Detroit","","1952-October","2100-January","  44.72","-122.25","   1569","Marion","Kinney Creek-Detroit Reservoir (170900050304)","BOR:14180500"
"BOR","1952","CO","Antero Reservoir","","1952-September","2100-January","  38.99","-105.90","   8950","Park","Antero Reservoir (101900010205)","BOR:06016010"
"BOR","1952","CO","Cheesman Lake","","1952-September","2100-January","  39.21","-105.27","   6860","Douglas","Cheesman Reservoir (101900020404)","BOR:06016080"
"BOR","1952","CO","Clear Creek Reservoir","","1952-September","2100-January","  39.02","-106.25","   8900","Chaffee","Lake Fork-Clear Creek (110200010402)","BOR:07007020"
"BOR","1952","CO","Cucharas Reservoir","","1952-September","2100-January","  37.74","-104.61","   5860","Huerfano","Cucharas Reservoir (110200060701)","BOR:07007030"
"BOR","1952","CO","Elevenmile Canyon Reservoir","","1952-September","2100-January","  38.90","-105.48","   8580","Park","Elevenmile Reservoir (101900010307)","BOR:06016100"
"BOR","1952","CO","Great Plains Reservoir","","1952-September","2100-January","  38.33","-102.69","   3980","Kiowa","Neenoshe Reservoir (110200091402)","BOR:07007040"
"BOR","1952","CO","Green Mountain Reservoir","","1952-September","2100-January","  39.88","-106.33","   7960","Summit","Green Mountain Reservoir (140100020504)","BOR:09009030"
"BOR","1952","CO","Halligan Reservoir","","1952-September","2100-January","  40.88","-105.34","   6350","Larimer","Halligan Reservoir (101900070701)","BOR:06016140"
"BOR","1952","CO","Horsetooth Reservoir","","1952-September","2100-January","  40.60","-105.17","   5450","Larimer","Horsetooth Reservoir (101900070802)","BOR:06016150"
"BOR","1952","CO","John Martin Reservoir","","1952-September","2100-January","  38.07","-102.94","   3850","Bent","John Martin Reservoir (110200090704)","BOR:07007060"
"BOR","1952","CO","Lake Granby","","1952-September","2100-January","  40.18","-105.87","   8300","Grand","Lake Granby (140100010308)","BOR:09009060"
"BOR","1952","CO","Marston Reservoir","","1952-September","2100-January","  39.63","-105.08","   5540","Jefferson","Outlet Bear Creek (101900020809)","BOR:06016210"
"BOR","1952","CO","Meredith Reservoir","","1952-September","2100-January","  38.17","-103.73","   4260","Crowley","Lake Meredith (110200050406)","BOR:07007070"
"BOR","1952","CO","Model Reservoir","","1952-September","2100-January","  37.33","-104.39","   5750","Las Animas","Model Reservoir (110200100503)","BOR:07007080"
"BOR","1952","CO","Platoro Reservoir","","1952-September","2100-January","  37.35","-106.55","   9980","Conejos","Platoro Resvervoir-Conejos River (130100050103)","BOR:08008120"
"BOR","1952","CO","Sanchez Reservoir","","1952-September","2100-January","  37.11","-105.41","   8260","Costilla","Sanchez Reservoir-Ventero Creek (130100020802)","BOR:08008140"
"BOR","1952","CO","Taylor Park Reservoir","","1952-September","2100-January","  38.82","-106.61","   9350","Gunnison","Taylor Park Reservoir (140200010107)","BOR:09009120"
"BOR","1952","CO","Terrace Reservoir","","1952-September","2100-January","  37.36","-106.29","   8550","Conejos","Terrace Reservoir-Alamosa River (130100020305)","BOR:08008160"
"BOR","1952","CO","Terry Reservoir","","1952-September","2100-January","  40.23","-105.12","   5100","Boulder","McIntosh Lake-Saint Vrain Creek (101900050703)","BOR:06016290"
"BOR","1952","CO","Turquoise Lake","","1952-September","2100-January","  39.25","-106.37","   9860","Lake","Turquoise Lake (110200010203)","BOR:07007110"
"BOR","1952","CO","Twin Lakes Reservoir","","1952-September","2100-January","  39.08","-106.32","   9220","Lake","Lake Creek (110200010103)","BOR:07007120"
"BOR","1952","CO","Williams Fork Reservoir","","1952-September","2100-January","  40.03","-106.21","   7820","Grand","Williams Fork Reservoir-Lower Williams Fork (140100010407)","BOR:09009150"
"BOR","1952","MT","Hungry Horse Lake","","1951-October","2100-January","  48.34","-114.01","   3196","Flathead","Hungry Horse Reservoir-Spring Meadow Creek (170102090706)","BOR:12362000"
"BOR","1952","MT","Nilan Reservoir","","1951-December","2100-January","  47.47","-112.52","   4442","Lewis And Clark","Little Willow Creek-Willow Creek (100301040302)","BOR:06083000"
"BOR","1952","NM","Conchas Lake","","1952-September","2100-January","  35.40","-104.19","   4220","San Miguel","Conchas Reservoir-Canadian River (110800030704)","BOR:08108030"
"BOR","1952","NM","Costilla Reservoir","","1952-January","2100-January","  36.88","-105.28","   9380","Taos","Comanche Creek-Costillo Creek (130201010103)","BOR:08108050"
"BOR","1952","NM","El Vado Reservoir","","1952-September","2100-January","  36.59","-106.73","   6900","Rio Arriba","El Vado Reservoir (130201020406)","BOR:08108060"
"BOR","1952","NM","Lake Sumner","","1952-September","2100-January","  34.61","-104.39","   4300","De Baca","Lake Sumner-Pecos River (130600011309)","BOR:08108110"
"BOR","1952","SD","Shadehill","","1951-October","2100-January","  45.75","-102.20","   2280","Perkins","Shadehill Reservoir-South Fork Grand River (101303020907)","BOR:06357000"
"BOR","1952","WY","Boysen","","1951-October","2100-January","  43.42","-108.18","   4725","Fremont","Lower Muddy Creek (100800050607)","BOR:06258900"
"BOR","1952","WY","Keyhole","","1951-October","2100-January","  44.38","-104.78","   4100","Crook","Mason Creek (101202010805)","BOR:06427000"
"BOR","1951","CO","Mountain Home Reservoir","","1950-December","2100-January","  37.39","-105.39","   8198","Costilla","Mountain Home Reservoir-Trinchera Creek (130100020603)","BOR:MTNRESCO"
"BOR","1951","CO","Narraguinnep Reservoir","","1951-April","2100-January","  37.49","-108.63","   6700","Montezuma","Narraguinnep Canyon-Alkali Canyon (140802020105)","BOR:09009350"
"BOR","1951","CO","Standley Reservoir","","1950-December","2100-January","  39.87","-105.12","   5500","Jefferson","Upper Big Dry Creek (101900030406)","BOR:06016280"
"BOR","1951","MT","Middle Creek Res","","1951-April","2100-January","  45.49","-110.98","   6700","Gallatin","Upper Hyalite Creek (100200081001)","BOR:06049500"
"BOR","1951","SD","Angostura","","1950-October","2100-January","  43.34","-103.44","   3180","Fall River","Cheyenne River-Tepee Creek (101201060509)","BOR:06401000"
"BOR","1950","AZ","Lake Mohave","","1950-January","2100-January","  35.20","-114.57","    650","Mohave","Katherine Wash-Colorado River (150301010217)","BOR:09422500"
"BOR","1950","CO","Adobe Creek Reservoir","","1949-November","2100-January","  38.27","-103.24","   4150","Kiowa","Adobe Creek Reservoir (110200090303)","BOR:07007010"
"BOR","1950","CO","Barr Lake","","1949-December","2100-January","  39.95","-104.77","   5150","Adams","Barr Lake (101900030501)","BOR:06016020"
"BOR","1950","CO","Black Hollow Reservoir","","1950-May","2100-January","  40.62","-104.88","   5080","Weld","Windsor Reservoir (101900071003)","BOR:06016030"
"BOR","1950","CO","Boyd Lake","","1949-December","2100-January","  40.43","-105.03","   4950","Larimer","Boyd Lake-Big Thompson River (101900060605)","BOR:06016040"
"BOR","1950","CO","Cache La Poudre","","1950-May","2100-January","  40.55","-104.97","   4900","Larimer","Timnath Reservoir (101900071001)","BOR:06016050"
"BOR","1950","CO","Chambers Lake","","1950-May","2100-January","  40.60","-105.85","   9150","Larimer","Joe Wright Creek (101900070204)","BOR:06016070"
"BOR","1950","CO","Cobb Lake","","1950-May","2100-January","  40.65","-104.97","   5150","Larimer","Indian Creek-Boxelder Creek (101900070905)","BOR:06016090"
"BOR","1950","CO","Empire Reservoir","","1949-December","2100-January","  40.27","-104.15","   4500","Morgan","Empire Reservoir (101900031101)","BOR:06016110"
"BOR","1950","CO","Fossil Creek Reservoir","","1950-May","2100-January","  40.49","-105.01","   4860","Larimer","Fossil Creek Reservoir-Cache La Poudre River (101900071002)","BOR:06016120"
"BOR","1950","CO","Groundhog Reservoir","","1950-March","2100-January","  37.79","-108.29","   8740","Dolores","Groundhog Creek (140300020102)","BOR:09009170"
"BOR","1950","CO","Holbrook Lake","","1949-November","2100-January","  38.06","-103.60","   4180","Otero","Holbrook Reservoir-Charew Lake (110200080501)","BOR:07007140"
"BOR","1950","CO","Horse Creek Reservoir","","1949-November","2100-January","  38.16","-103.41","   3950","Otero","Horse Creek Reservoir (110200080503)","BOR:07007050"
"BOR","1950","CO","Horsecreek Reservoir","","1949-December","2100-January","  40.01","-104.58","   5060","Weld","Horse Creek Reservoir-Horse Creek (101900030802)","BOR:06016370"
"BOR","1950","CO","Jackson Lake Reservoir","","1949-December","2100-January","  40.38","-104.08","   4380","Morgan","Jackson Reservoir (101900031201)","BOR:06016160"
"BOR","1950","CO","Julesburg Reservoir","","1949-October","2100-January","  40.94","-102.63","   3700","Logan","Julesberg Reservoir-Cottonwood Creek (101900121206)","BOR:06016170"
"BOR","1950","CO","Lake Loveland Reservoir","","1949-December","2100-January","  40.42","-105.08","   5020","Larimer","Boyd Lake-Big Thompson River (101900060605)","BOR:06016180"
"BOR","1950","CO","Lone Tree Reservoir","","1949-December","2100-January","  40.34","-105.12","   5150","Larimer","Mariano Reservoir-Big Thompson River (101900060604)","BOR:06016190"
"BOR","1950","CO","Mariano Reservoir","","1949-December","2100-January","  40.38","-105.15","   5050","Larimer","Mariano Reservoir-Big Thompson River (101900060604)","BOR:06016200"
"BOR","1950","CO","Marshall Reservoir","","1949-December","2100-January","  39.95","-105.22","   5660","Boulder","Lower South Boulder Creek (101900050504)","BOR:06016220"
"BOR","1950","CO","Milton Reservoir","","1949-December","2100-January","  40.23","-104.65","   4780","Weld","Milton Reservoir-Beebe Seep Canal (101900030504)","BOR:06016230"
"BOR","1950","CO","Point Of Rocks Reservoir","","1949-October","2100-January","  40.78","-103.27","   4050","Logan","Outlet Cedar Creek (101900120809)","BOR:06016240"
"BOR","1950","CO","Prewitt Reservoir","","1949-October","2100-January","  40.42","-103.38","   4100","Washington","Prewitt Reservoir (101900120702)","BOR:06016250"
"BOR","1950","CO","Riverside Reservoir","","1949-December","2100-January","  40.32","-104.27","   4500","Weld","Lower Sanborn Draw (101900031006)","BOR:06016270"
"BOR","1950","CO","Union Reservoir","","1949-December","2100-January","  40.18","-105.03","   4950","Weld","Calkins Lake-Saint Vrain Creek (101900050706)","BOR:06016300"
"BOR","1950","CO","Windsor Reservoir","","1950-May","2100-January","  40.48","-104.90","   4780","Weld","Windsor Reservoir (101900071003)","BOR:06016310"
"BOR","1950","UT","Deer Creek Reservoir","","1950-January","2100-January","  40.41","-111.53","   5420","Wasatch","Deer Creek Reservoir-Provo River (160202030405)","BOR:09UT06JJ"
"BOR","1949","CO","Continental Reservoir","","1948-December","2100-January","  37.89","-107.21","  10260","Hinsdale","Continental Reservoir-North Clear Creek (130100010201)","BOR:08008170"
"BOR","1949","CO","Jackson Gulch Reservoir","","1949-March","2100-January","  37.40","-108.27","   7820","Montezuma","Chicken Creek (140801070103)","BOR:09009050"
"BOR","1949","CO","Rio Grande Reservoir","","1948-December","2100-January","  37.72","-107.27","   9450","Hinsdale","Rio Grande Reservoir (130100010106)","BOR:08008130"
"BOR","1949","CO","Santa Maria Reservoir","","1948-December","2100-January","  37.81","-107.10","   9500","Mineral","Outlet Clear Creek (130100010205)","BOR:08008150"
"BOR","1949","ID","Cascade Reservoir","","1948-October","2100-January","  44.52","-116.05","   4787","Valley","Duck Creek-Cascade Reservoir (170501230400)","BOR:13244500"
"BOR","1947","CO","Shadow Mountain Reservoir","","1947-March","2100-January","  40.21","-105.84","   8390","Grand","Lake Granby (140100010308)","BOR:09014500"
"BOR","1946","ID","Anderson Ranch Reservoir","","1946-January","2100-January","  43.36","-115.45","   4196","Elmore","Evans Creek-South Fork Boise River (170501130805)","BOR:13190000"
"BOR","1946","SD","Deerfield","","1945-October","2100-January","  44.03","-103.79","   5900","Pennington","Deerfield Lake-Castle Creek (101201100106)","BOR:06409500"
"BOR","1946","WA","Conconully Lake","","1946-March","2100-January","  48.56","-119.75","   2325","Okanogan","North Fork Salmon Creek (170200062003)","BOR:12446453"
"BOR","1946","WA","Conconully Reservoir","","1946-March","2100-January","  48.54","-119.75","   2290","Okanogan","North Fork Salmon Creek (170200062003)","BOR:12446480"
"BOR","1945","MT","Lake Helena","","1945-May","2100-January","  46.70","-111.90","   3635","Lewis And Clark","Lake Helena (100301011504)","BOR:06064500"
"BOR","1943","OR","Wickiup","","1942-October","2100-January","  43.68","-121.69","   4347","Deschutes","Wickiup Reservoir-Deschutes River (170703010207)","BOR:14056000"
"BOR","1942","AZ","Lake Pleasant","","1942-January","2100-January","  33.85","-112.27","   1700","Maricopa","Agua Fria River-Lake Pleasant (Local Drainage) (150701020514)","BOR:09513500"
"BOR","1942","AZ","Lyman Reservoir","","1942-September","2100-January","  34.37","-109.38","   5980","Apache","Little Colorado River-Lyman Lake (150200010409)","BOR:09385500"
"BOR","1942","UT","Scofield Reservoir","","1941-October","2100-January","  39.79","-111.12","   7650","Carbon","Scofield Reservoir-Price River (140600070206)","BOR:09311000"
"BOR","1941","CO","Vallecito Reservoir","","1941-April","2100-January","  37.38","-107.58","   7660","La Plata","Vallecito Reservoir (140801011205)","BOR:09009130"
"BOR","1941","MT","Camas","","1940-October","2100-January","  47.70","-114.67","   2850","Flathead","Dry Fork Creek (170102120403)","BOR:12375600"
"BOR","1941","MT","Deadman's Basin Res","","1941-June","2100-January","  46.34","-109.41","   3921","Wheatland","Deadmans Basin Reservoir-Musselshell River (100402011007)","BOR:06122500"
"BOR","1941","MT","Fort Peck Lake","","1940-October","2100-January","  48.00","-106.41","   2095","Mccone","Milk River Coulee-Missouri River (100401042710)","BOR:06131500"
"BOR","1941","MT","Lower Jocko Lake","","1940-November","2100-January","  47.20","-113.76","   4340","Missoula","Upper Jocko River (170102120703)","BOR:12380500"
"BOR","1941","MT","Mission Valley","","1940-October","2100-January","  47.31","-114.02","   3420","Lake","Upper Mission Creek (170102120503)","BOR:12380100"
"BOR","1940","AZ","Verde River Reservoir System","","1939-October","2100-January","  33.82","-111.63","   1780","Maricopa","Lower Verde River-Bartlett Reservoir (150602030509)","BOR:09509500"
"BOR","1940","MT","Bair Res","","1939-November","2100-January","  46.58","-110.56","   5325","Meagher","Middle North Fork Mussellshell River (100402010105)","BOR:06116500"
"BOR","1940","MT","East Fork Rock Creek Res","","1939-October","2100-January","  46.13","-113.38","   6056","Deer Lodge","East Fork Reservoir (170102020701)","BOR:12332500"
"BOR","1940","MT","Fresno Res","","1940-January","2100-January","  48.60","-109.95","   2575","Hill","Lower Fresno Reservoir-Milk River (100500020809)","BOR:06136500"
"BOR","1940","MT","Georgetown Lake","","1939-October","2100-January","  46.21","-113.28","   6430","Granite","Georgetown Lake (170102020103)","BOR:12325000"
"BOR","1940","MT","Hauser Lake &amp; Lake Helena","","1939-October","2100-January","  46.76","-111.89","   3635","Lewis And Clark","Missouri River-Hauser Lake (100301011607)","BOR:06065100"
"BOR","1940","MT","Lake Como","","1939-October","2100-January","  46.06","-114.24","   4242","Ravalli","Rock Creek (170102050805)","BOR:12344500"
"BOR","1940","MT","Lima Reservoir","","1940-April","2100-January","  44.66","-112.37","   6583","Beaverhead","Lower Lima Reservoir (100200010210)","BOR:06012000"
"BOR","1940","MT","Martinsdale Res","","1939-December","2100-January","  46.45","-110.27","   4779","Wheatland","Martinsdale Reservoir (100402010501)","BOR:06119000"
"BOR","1940","MT","Nevada Creek Res","","1939-October","2100-January","  46.80","-112.81","   4616","Powell","Upper Nevada Creek (170102030406)","BOR:12336500"
"BOR","1940","MT","Painted Rocks Lake","","1940-June","2100-January","  45.72","-114.28","   4726","Ravalli","West Fork Bitterroot River-Painted Rock Lake (170102050108)","BOR:12342000"
"BOR","1940","MT","Thompson Falls Res","","1939-October","2100-January","  47.59","-115.35","   2380","Sanders","Clark Fork River-Ashley Creek (170102130514)","BOR:12390000"
"BOR","1940","WY","Grassy Lake","","1939-October","2100-January","  44.13","-110.82","   7265","Teton","Mountain Ash Creek (170402030202)","BOR:13046500"
"BOR","1940","WY","Pilot Butte","","1939-October","2100-January","  43.20","-108.76","   5450","Fremont","Boysen Reservoir-Wind River (100800050101)","BOR:06216400"
"BOR","1939","CA","Boca Reservoir","","1938-December","2100-January","  39.39","-120.10","   5620","Nevada","Boca Reservoir-Little Truckee River (160501020107)","BOR:10344490"
"BOR","1939","CA","Clear Lake","","1938-October","2100-January","  41.93","-121.08","   4552","Modoc","Clear Lake (180102040306)","BOR:11470001"
"BOR","1939","ID","Island Park Reservoir","","1938-November","2100-January","  44.42","-111.40","   6302","Fremont","Coffee Pot-Henrys Fork (170402020307)","BOR:13042000"
"BOR","1939","MT","Four Horns Lake","","1938-October","2100-January","  48.34","-112.70","   4115","Glacier","Lower Blacktail Creek (100302010402)","BOR:06093000"
"BOR","1939","MT","Lower Two Medicine Lake","","1938-October","2100-January","  48.49","-113.26","   4882","Glacier","Two Medicine Lake-Two Medicine River (100302010101)","BOR:06090900"
"BOR","1939","MT","Ruby River Reservoir","","1938-October","2100-January","  45.24","-112.11","   5392","Madison","Ruby River Reservoir (100200030309)","BOR:06020500"
"BOR","1939","MT","Tongue River Res","","1938-December","2100-January","  45.13","-106.77","   3424","Big Horn","Monument Creek-Tongue River (100901010504)","BOR:06307000"
"BOR","1939","MT","Willow Creek Res","","1938-October","2100-January","  45.71","-111.70","   4736","Madison","Willow Creek (100200050705)","BOR:06036000"
"BOR","1939","OR","Gerber","","1938-October","2100-January","  42.20","-121.13","   4842","Klamath","Gerber Reservoir (180102040508)","BOR:11483400"
"BOR","1939","WY","Seminoe","","1939-February","2100-January","  42.16","-106.91","   6190","Carbon","Cottonwood Creek-North Platte River (101800030208)","BOR:06635500"
"BOR","1938","AZ","Lake Havasu","","1938-June","2100-January","  34.30","-114.14","    500","Unknown","Gene Wash-Colorado River (150301010713)","BOR:09427500"
